code,description,category,subcategory,commoncat
887.2,"unilateral, at or above elbow, without mention of complication",injury and poisoning,open wounds of upper limb,"injury, poisoning and certain other consequences of external causes"
887.3,"unilateral, at or above elbow, complicated",injury and poisoning,open wounds of upper limb,"injury, poisoning and certain other consequences of external causes"
887.4,"unilateral, level not specified, without mention of complication",injury and poisoning,open wounds of upper limb,"injury, poisoning and certain other consequences of external causes"
887.5,"unilateral, level not specified, complicated",injury and poisoning,open wounds of upper limb,"injury, poisoning and certain other consequences of external causes"
887.6,"bilateral (any level), without mention of complication",injury and poisoning,open wounds of upper limb,"injury, poisoning and certain other consequences of external causes"
887.7,"bilateral (any level), complicated",injury and poisoning,open wounds of upper limb,"injury, poisoning and certain other consequences of external causes"
890,open wound of hip and thigh,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
890.0,without mention of complication,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
890.1,complicated,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
890.2,with tendon involvement,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
891,"open wound of knee, leg (except thigh) and ankle",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
891.0,without mention of complication,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
891.1,complicated,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
891.2,with tendon involvement,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
892,open wound of foot except toe(s) alone,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
892.0,without mention of complication,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
892.1,complicated,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
892.2,with tendon involvement,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
893,open wound of toe(s),injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
893.0,without mention of complication,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
893.1,complicated,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
893.2,with tendon involvement,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
894,multiple and unspecified open wound of lower limb,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
894.0,without mention of complication,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
894.1,complicated,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
894.2,with tendon involvement,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
895,traumatic amputation of toe(s) (complete) (partial),injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
895.0,without mention of complication,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
895.1,complicated,injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
896,traumatic amputation of foot (complete) (partial),injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
896.0,"unilateral, without mention of complication",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
896.1,"unilateral, complicated",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
896.2,"bilateral, without mention of complication",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
896.3,"bilateral, complicated",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
897,traumatic amputation of leg(s) (complete) (partial),injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
897.0,"unilateral, below knee, without mention of complication",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
897.1,"unilateral, below knee, complicated",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
897.2,"unilateral, at or above knee, without mention of complication",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
897.3,"unilateral, at or above knee, complicated",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
897.4,"unilateral, level not specified, without mention of complication",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
897.5,"unilateral, level not specified, complicated",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
897.6,"bilateral (any level), without mention of complication",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
897.7,"bilateral (any level), complicated",injury and poisoning,open wounds of lower limb,"injury, poisoning and certain other consequences of external causes"
900,injury to blood vessels of head and neck,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
900.0,carotid artery,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
900.1,internal jugular vein,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
900.8,other,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
900.9,unspecified,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
901,injury to blood vessels of thorax,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
901.0,thoracic aorta,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
901.1,innominate and subclavian arteries,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
901.2,superior vena cava,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
901.3,innominate and subclavian veins,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
901.4,pulmonary blood vessel,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
901.8,other,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
901.9,unspecified,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
902,injury to blood vessels of abdomen and pelvis,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
902.0,abdominal aorta,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
902.1,inferior vena cava,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
902.2,coeliac and mesenteric arteries,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
902.3,portal and splenic veins,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
902.4,renal blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
902.5,iliac blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
902.8,other,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
902.9,unspecified,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
903,injury to blood vessels of upper extremity,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
903.0,axillary blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
903.1,brachial blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
903.2,radial blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
903.3,ulnar blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
903.4,palmar artery,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
903.5,digital blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
903.8,other,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
903.9,unspecified,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904,injury to blood vessels of lower extremity and unspecified sites,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.0,common femoral artery,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.1,superficial femoral artery,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.2,femoral veins,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.3,saphenous veins,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.4,popliteal blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.5,tibial blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.6,deep plantar blood vessels,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.7,other blood vessels of lower extremity,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.8,unspecified blood vessels of lower extremity,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
904.9,unspecified site,injury and poisoning,injury to blood vessels,"injury, poisoning and certain other consequences of external causes"
905,late effects of musculoskeletal and connective tissue injuries,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.0,late effect of fracture of skull and face bones,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.1,late effect of fracture of spine and trunk without mention of spinal cord lesion,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.2,late effect of fracture of upper extremities,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.3,late effect of fracture of neck of femur,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.4,late effect of fracture of lower extremities,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.5,late effect of fracture of multiple and unspecified bones,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.6,late effect of dislocation,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.7,late effect of sprain and strain without mention of tendon injury,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.8,late effect of tendon injury,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
905.9,late effect of traumatic amputation,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906,late effects of injuries to skin and subcutaneous tissues,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.0,"late effect of open wound of head, neck and trunk",injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.1,late effect of open wound of extremities without mention of tendon injur,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.2,late effect of superficial injury,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.3,late effect of contusion,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.4,late effect of crushing,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.5,"late effect of burn of eye, face, head and neck",injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.6,late effect of burn of wrist and hand,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.7,late effect of burn of other extremities,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.8,late effect of burns of other specified sites,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
906.9,late effect of burn of unspecified site,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
907,late effects of injuries to the nervous system,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
907.0,late effect of intracranial injury without mention of skull fracture,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
907.1,late effect of injury to cranial nerve,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
907.2,late effect of spinal cord injury,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
907.3,"late effect of injury to nerve root(s), spinal plexus(es) and other nerves of trunk",injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
907.4,late effect of injury to peripheral nerve of shoulder girdle and upper limb,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
907.5,late effect of injury to peripheral nerve of pelvic girdle and lower lim,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
907.9,late effect of injury to other and unspecified nerve,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
908,late effects of other and unspecified injuries,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
908.0,late effect of internal injury to chest,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
908.1,late effect of internal injury to intraabdominal organs,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
908.2,late effect of internal injury to other internal organs,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
908.3,"late effect of injury to blood vessel of head, neck and extremities",injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
908.4,"late effect of injury to blood vessel of thorax, abdomen and pelvis",injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
908.5,late effect of foreign body in orifice,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
908.6,late effect of certain complications of trauma,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
908.9,late effect of unspecified injury,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
909,late effects of other and unspecified external causes,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
909.0,"late effect of poisoning due to drug, medicament, or biological substanc",injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
909.1,late effect of toxic effects of nonmedical substances,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
909.2,late effect of radiation,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
909.3,late effect of complications of surgical and medical care,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
909.4,late effect of certain other external causes,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
909.9,late effect of other and unspecified external causes,injury and poisoning,"late effects of injuries, poisonings, toxic effects and other external causes","injury, poisoning and certain other consequences of external causes"
910,"superficial injury of face, neck and scalp except eye",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.0,abrasion or friction burn without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.1,"abrasion or friction burn, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.2,blister without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.3,"blister, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.4,"insect bite, nonvenomous, without mention of infection",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.5,"insect bite, nonvenomous, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.6,superficial foreign body (splinter) without major open wound and without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.7,"superficial foreign body (splinter) without major open wound, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.8,other and unspecified superficial injury without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
910.9,"other and unspecified superficial injury, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911,superficial injury of trunk,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.0,abrasion or friction burn without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.1,"abrasion or friction burn, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.2,blister without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.3,"blister, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.4,"insect bite, nonvenomous, without mention of infection",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.5,"insect bite, nonvenomous, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.6,superficial foreign body (splinter) without major open wound and without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.7,"superficial foreign body (splinter) without major open wound, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.8,other and unspecified superficial injury without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
911.9,"other and unspecified superficial injury, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912,superficial injury of shoulder and upper arm,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.0,abrasion or friction burn without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.1,"abrasion or friction burn, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.2,blister without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.3,"blister, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.4,"insect bite, nonvenomous, without mention of infection",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.5,"insect bite, nonvenomous, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.6,superficial foreign body (splinter) without major open wound and without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.7,"superficial foreign body (splinter) without major open wound, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.8,other and unspecified superficial injury without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
912.9,"other and unspecified superficial injury, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913,"superficial injury of elbow, forearm and wrist",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.0,abrasion or friction burn without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.1,"abrasion or friction burn, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.2,blister without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.3,"blister, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.4,"insect bite, nonvenomous, without mention of infection",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.5,"insect bite, nonvenomous, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.6,superficial foreign body (splinter) without major open wound and without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.7,"superficial foreign body (splinter) without major open wound, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.8,other and unspecified superficial injury without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
913.9,"other and unspecified superficial injury, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914,superficial injury of hand(s) except finger(s) alone,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.0,abrasion or friction burn without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.1,"abrasion or friction burn, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.2,blister without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.3,"blister, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.4,"insect bite, nonvenomous, without mention of infection",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.5,"insect bite, nonvenomous, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.6,superficial foreign body (splinter) without major open wound and without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.7,"superficial foreign body (splinter) without major open wound, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.8,other and unspecified superficial injury without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
914.9,"other and unspecified superficial injury, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915,superficial injury of finger(s),injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.0,abrasion or friction burn without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.1,"abrasion or friction burn, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.2,blister without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.3,"blister, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.4,"insect bite, nonvenomous, without mention of infection",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.5,"insect bite, nonvenomous, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.6,superficial foreign body (splinter) without major open wound and without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.7,"superficial foreign body (splinter) without major open wound, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.8,other and unspecified superficial injury without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
915.9,"other and unspecified superficial injury, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916,"superficial injury of hip, thigh, leg and ankle",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.0,abrasion or friction burn without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.1,"abrasion or friction burn, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.2,blister without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.3,"blister, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.4,"insect bite, nonvenomous, without mention of infection",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.5,"insect bite, nonvenomous, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.6,superficial foreign body (splinter) without major open wound and without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.7,"superficial foreign body (splinter) without major open wound, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.8,other and unspecified superficial injury without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
916.9,"other and unspecified superficial injury, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917,superficial injury of foot and toe(s),injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.0,abrasion or friction burn without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.1,"abrasion or friction burn, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.2,blister without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.3,"blister, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.4,"insect bite, nonvenomous, without mention of infection",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.5,"insect bite, nonvenomous, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.6,superficial foreign body (splinter) without major open wound and without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.7,"superficial foreign body (splinter) without major open wound, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.8,other and unspecified superficial injury without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
917.9,"other and unspecified superficial injury, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
918,superficial injury of eye and adnexa,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
918.0,eyelids and periocular area,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
918.1,cornea,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
918.2,conjunctiva,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
918.9,other and unspecified,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919,"superficial injury of other, multiple and unspecified sites",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.0,abrasion or friction burn without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.1,"abrasion or friction burn, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.2,blister without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.3,"blister, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.4,"insect bite, nonvenomous, without mention of infection",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.5,"insect bite, nonvenomous, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.6,superficial foreign body (splinter) without major open wound and without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.7,"superficial foreign body (splinter) without major open wound, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.8,other and unspecified superficial injury without mention of infection,injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
919.9,"other and unspecified superficial injury, infected",injury and poisoning,superficial injury,"injury, poisoning and certain other consequences of external causes"
920,"contusion of face, scalp, and neck except eye(s)",injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
921,contusion of eye and adnexa,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
921.0,"black eye, not otherwise specified",injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
921.1,contusion of eyelids and periocular area,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
921.2,contusion of orbital tissues,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
921.3,contusion of eyeball,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
921.9,unspecified contusion of eye,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
922,contusion of trunk,injury and poisoning,contusion with intact skin surface,"injury, poisoning and certain other consequences of external causes"
